optimization_pass,circuit_type,num_qubits,topology,status,error,Gate Count,Circuit Depth,2Q Count,2Q Depth
qlego-tket_RemoveRedundanciesPass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_RemovePhaseOpsPass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_DelayMeasuresPass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_SimplifyMeasuresPass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_RemoveDiscardedPass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_SynthesiseTketPass,BV Circuit,5,all_to_all,success,,60.0,25.0,2.0,2.0
qlego-bqskit_GroupSingleQuditGatePassPass,BV Circuit,5,all_to_all,success,,51.0,27.0,2.0,2.0
qlego-bqskit_ScanningGateRemovalPassPass,BV Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,BV Circuit,5,all_to_all,success,,51.0,27.0,2.0,2.0
qlego-bqskit_TreeScanningGateRemovalPassPass,BV Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,BV Circuit,5,all_to_all,success,,51.0,27.0,2.0,2.0
Baseline,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_PresetOptimizationPass,Graph State Circuit,5,all_to_all,success,,51.0,24.0,5.0,4.0
qlego-qiskit_Optimize1qGatesPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_Optimize1qGateDecompositionPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_CommutativeCancellationPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_CommutationAnalysisPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_CommutativeOptimizationPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_OptimizeCliffordsPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_OptimizeCliffordTPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_CollectCliffordsPass,Graph State Circuit,5,all_to_all,success,,37.0,26.0,5.0,4.0
qlego-qiskit_Collect2qBlocksPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_CollectMultiQBlocksPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_RemoveFinalResetPass,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-tket_SquashTK1Pass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_SquashRzPhasedXPass,Graph State Circuit,5,all_to_all,success,,122.0,51.0,5.0,4.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_FullPeepholeOptimizePass,Graph State Circuit,5,all_to_all,success,,47.0,21.0,5.0,4.0
qlego-tket_CliffordSimpPass,Graph State Circuit,5,all_to_all,success,,47.0,21.0,5.0,4.0
qlego-tket_PeepholeOptimize2QPass,Graph State Circuit,5,all_to_all,success,,47.0,21.0,5.0,4.0
qlego-tket_KAKDecompositionPass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_RemoveRedundanciesPass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_RemovePhaseOpsPass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_DelayMeasuresPass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_SimplifyMeasuresPass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_RemoveDiscardedPass,Graph State Circuit,5,all_to_all,success,,97.0,46.0,5.0,4.0
qlego-tket_SynthesiseTketPass,Graph State Circuit,5,all_to_all,success,,47.0,21.0,5.0,4.0
qlego-bqskit_GroupSingleQuditGatePassPass,Graph State Circuit,5,all_to_all,success,,62.0,31.0,5.0,4.0
qlego-bqskit_ScanningGateRemovalPassPass,Graph State Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Graph State Circuit,5,all_to_all,success,,62.0,31.0,5.0,4.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Graph State Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Graph State Circuit,5,all_to_all,success,,62.0,31.0,5.0,4.0
Baseline,Graph State Circuit,5,all_to_all,success,,67.0,32.0,5.0,4.0
qlego-qiskit_PresetOptimizationPass,DJ Circuit,10,all_to_all,success,,120.0,29.0,9.0,9.0
qlego-qiskit_Optimize1qGatesPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_Optimize1qGateDecompositionPass,DJ Circuit,10,all_to_all,success,,183.0,70.0,9.0,9.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,DJ Circuit,10,all_to_all,success,,209.0,74.0,9.0,9.0
qlego-qiskit_CommutativeCancellationPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_CommutationAnalysisPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_CommutativeOptimizationPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_OptimizeCliffordsPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_OptimizeCliffordTPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_CollectCliffordsPass,DJ Circuit,10,all_to_all,success,,49.0,23.0,9.0,9.0
qlego-qiskit_Collect2qBlocksPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_CollectMultiQBlocksPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_RemoveFinalResetPass,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-tket_SquashTK1Pass,DJ Circuit,10,all_to_all,success,,221.0,74.0,9.0,9.0
qlego-tket_SquashRzPhasedXPass,DJ Circuit,10,all_to_all,success,,221.0,74.0,9.0,9.0
qlego-tket_DecomposeSingleQubitsTK1Pass,DJ Circuit,10,all_to_all,success,,286.0,84.0,9.0,9.0
qlego-tket_FullPeepholeOptimizePass,DJ Circuit,10,all_to_all,success,,221.0,74.0,9.0,9.0
qlego-tket_CliffordSimpPass,DJ Circuit,10,all_to_all,success,,221.0,74.0,9.0,9.0
qlego-tket_PeepholeOptimize2QPass,DJ Circuit,10,all_to_all,success,,221.0,74.0,9.0,9.0
qlego-tket_KAKDecompositionPass,DJ Circuit,10,all_to_all,success,,286.0,84.0,9.0,9.0
qlego-tket_RemoveRedundanciesPass,DJ Circuit,10,all_to_all,success,,286.0,84.0,9.0,9.0
qlego-tket_RemovePhaseOpsPass,DJ Circuit,10,all_to_all,success,,286.0,84.0,9.0,9.0
qlego-tket_DelayMeasuresPass,DJ Circuit,10,all_to_all,success,,286.0,84.0,9.0,9.0
qlego-tket_SimplifyMeasuresPass,DJ Circuit,10,all_to_all,success,,286.0,84.0,9.0,9.0
qlego-tket_RemoveDiscardedPass,DJ Circuit,10,all_to_all,success,,286.0,84.0,9.0,9.0
qlego-tket_SynthesiseTketPass,DJ Circuit,10,all_to_all,success,,221.0,74.0,9.0,9.0
qlego-bqskit_GroupSingleQuditGatePassPass,DJ Circuit,10,all_to_all,success,,187.0,71.0,9.0,9.0
qlego-bqskit_ScanningGateRemovalPassPass,DJ Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,DJ Circuit,10,all_to_all,success,,187.0,71.0,9.0,9.0
qlego-bqskit_TreeScanningGateRemovalPassPass,DJ Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,DJ Circuit,10,all_to_all,success,,187.0,71.0,9.0,9.0
Baseline,DJ Circuit,10,all_to_all,success,,196.0,72.0,9.0,9.0
qlego-qiskit_PresetOptimizationPass,GHZ Circuit,10,all_to_all,success,,31.0,17.0,9.0,9.0
qlego-qiskit_Optimize1qGatesPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_Optimize1qGateDecompositionPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_CommutativeCancellationPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_CommutationAnalysisPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_CommutativeOptimizationPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_OptimizeCliffordsPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_OptimizeCliffordTPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_CollectCliffordsPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_Collect2qBlocksPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_CollectMultiQBlocksPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_RemoveFinalResetPass,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-tket_SquashTK1Pass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_SquashRzPhasedXPass,GHZ Circuit,10,all_to_all,success,,41.0,21.0,9.0,9.0
qlego-tket_DecomposeSingleQubitsTK1Pass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_FullPeepholeOptimizePass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_CliffordSimpPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_PeepholeOptimize2QPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_KAKDecompositionPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_RemoveRedundanciesPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_RemovePhaseOpsPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_DelayMeasuresPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_SimplifyMeasuresPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_RemoveDiscardedPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-tket_SynthesiseTketPass,GHZ Circuit,10,all_to_all,success,,36.0,21.0,9.0,9.0
qlego-bqskit_GroupSingleQuditGatePassPass,GHZ Circuit,10,all_to_all,success,,24.0,18.0,9.0,9.0
qlego-bqskit_ScanningGateRemovalPassPass,GHZ Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,GHZ Circuit,10,all_to_all,success,,24.0,18.0,9.0,9.0
qlego-bqskit_TreeScanningGateRemovalPassPass,GHZ Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,GHZ Circuit,10,all_to_all,success,,24.0,18.0,9.0,9.0
Baseline,GHZ Circuit,10,all_to_all,success,,34.0,19.0,9.0,9.0
qlego-qiskit_PresetOptimizationPass,Grover Circuit,10,all_to_all,success,,90795.0,48613.0,13056.0,10414.0
qlego-qiskit_Optimize1qGatesPass,Grover Circuit,10,all_to_all,success,,149111.0,76947.0,13056.0,10414.0
qlego-qiskit_Optimize1qGateDecompositionPass,Grover Circuit,10,all_to_all,success,,128456.0,65412.0,13056.0,10414.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Grover Circuit,10,all_to_all,success,,151690.0,84607.0,13056.0,10414.0
qlego-qiskit_CommutativeCancellationPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_CommutationAnalysisPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_CommutativeOptimizationPass,Grover Circuit,10,all_to_all,success,,133709.0,68069.0,13056.0,10414.0
qlego-qiskit_OptimizeCliffordsPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_OptimizeCliffordTPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_CollectCliffordsPass,Grover Circuit,10,all_to_all,success,,155751.0,76881.0,13056.0,10465.0
qlego-qiskit_Collect2qBlocksPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_CollectMultiQBlocksPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_RemoveFinalResetPass,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-tket_SquashTK1Pass,Grover Circuit,10,all_to_all,success,,175670.0,97013.0,13056.0,10414.0
qlego-tket_SquashRzPhasedXPass,Grover Circuit,10,all_to_all,success,,182770.0,101266.0,13056.0,10414.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Grover Circuit,10,all_to_all,success,,201765.0,111671.0,13056.0,10414.0
qlego-tket_FullPeepholeOptimizePass,Grover Circuit,10,all_to_all,success,,171335.0,98203.0,13056.0,10414.0
qlego-tket_CliffordSimpPass,Grover Circuit,10,all_to_all,success,,175245.0,97183.0,13056.0,10414.0
qlego-tket_PeepholeOptimize2QPass,Grover Circuit,10,all_to_all,success,,171335.0,98203.0,13056.0,10414.0
qlego-tket_KAKDecompositionPass,Grover Circuit,10,all_to_all,success,,201765.0,111671.0,13056.0,10414.0
qlego-tket_RemoveRedundanciesPass,Grover Circuit,10,all_to_all,success,,201765.0,111671.0,13056.0,10414.0
qlego-tket_RemovePhaseOpsPass,Grover Circuit,10,all_to_all,success,,201765.0,111671.0,13056.0,10414.0
qlego-tket_DelayMeasuresPass,Grover Circuit,10,all_to_all,success,,201765.0,111671.0,13056.0,10414.0
qlego-tket_SimplifyMeasuresPass,Grover Circuit,10,all_to_all,success,,201765.0,111671.0,13056.0,10414.0
qlego-tket_RemoveDiscardedPass,Grover Circuit,10,all_to_all,success,,201765.0,111671.0,13056.0,10414.0
qlego-tket_SynthesiseTketPass,Grover Circuit,10,all_to_all,success,,171335.0,98203.0,13056.0,10414.0
qlego-bqskit_GroupSingleQuditGatePassPass,Grover Circuit,10,all_to_all,failed,Timeout: pipeline exceeded 300s,,,,
qlego-bqskit_ScanningGateRemovalPassPass,Grover Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Grover Circuit,10,all_to_all,failed,Timeout: pipeline exceeded 300s,,,,
qlego-bqskit_TreeScanningGateRemovalPassPass,Grover Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Grover Circuit,10,all_to_all,success,,133733.0,68068.0,13056.0,10414.0
Baseline,Grover Circuit,10,all_to_all,success,,133743.0,68069.0,13056.0,10414.0
qlego-qiskit_PresetOptimizationPass,QFT Circuit,10,all_to_all,success,,368.0,89.0,90.0,34.0
qlego-qiskit_Optimize1qGatesPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_Optimize1qGateDecompositionPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_CommutativeCancellationPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_CommutationAnalysisPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_CommutativeOptimizationPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_OptimizeCliffordsPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_OptimizeCliffordTPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_CollectCliffordsPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_Collect2qBlocksPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_CollectMultiQBlocksPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_RemoveFinalResetPass,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-tket_SquashTK1Pass,QFT Circuit,10,all_to_all,success,,735.0,210.0,90.0,34.0
qlego-tket_SquashRzPhasedXPass,QFT Circuit,10,all_to_all,success,,605.0,175.0,90.0,34.0
qlego-tket_DecomposeSingleQubitsTK1Pass,QFT Circuit,10,all_to_all,success,,825.0,220.0,90.0,34.0
qlego-tket_FullPeepholeOptimizePass,QFT Circuit,10,all_to_all,success,,555.0,170.0,90.0,34.0
qlego-tket_CliffordSimpPass,QFT Circuit,10,all_to_all,success,,735.0,210.0,90.0,34.0
qlego-tket_PeepholeOptimize2QPass,QFT Circuit,10,all_to_all,success,,555.0,170.0,90.0,34.0
qlego-tket_KAKDecompositionPass,QFT Circuit,10,all_to_all,success,,825.0,220.0,90.0,34.0
qlego-tket_RemoveRedundanciesPass,QFT Circuit,10,all_to_all,success,,825.0,220.0,90.0,34.0
qlego-tket_RemovePhaseOpsPass,QFT Circuit,10,all_to_all,success,,825.0,220.0,90.0,34.0
qlego-tket_DelayMeasuresPass,QFT Circuit,10,all_to_all,success,,825.0,220.0,90.0,34.0
qlego-tket_SimplifyMeasuresPass,QFT Circuit,10,all_to_all,success,,825.0,220.0,90.0,34.0
qlego-tket_RemoveDiscardedPass,QFT Circuit,10,all_to_all,success,,825.0,220.0,90.0,34.0
qlego-tket_SynthesiseTketPass,QFT Circuit,10,all_to_all,success,,555.0,170.0,90.0,34.0
qlego-bqskit_GroupSingleQuditGatePassPass,QFT Circuit,10,all_to_all,success,,255.0,75.0,90.0,34.0
qlego-bqskit_ScanningGateRemovalPassPass,QFT Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,QFT Circuit,10,all_to_all,success,,255.0,75.0,90.0,34.0
qlego-bqskit_TreeScanningGateRemovalPassPass,QFT Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,QFT Circuit,10,all_to_all,success,,255.0,75.0,90.0,34.0
Baseline,QFT Circuit,10,all_to_all,success,,265.0,76.0,90.0,34.0
qlego-qiskit_PresetOptimizationPass,Amplitude Estimation Circuit,10,all_to_all,success,,361.0,119.0,90.0,48.0
qlego-qiskit_Optimize1qGatesPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_Optimize1qGateDecompositionPass,Amplitude Estimation Circuit,10,all_to_all,success,,20153.0,12828.0,1094.0,1052.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_CommutativeCancellationPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_CommutationAnalysisPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_CommutativeOptimizationPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_OptimizeCliffordsPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_OptimizeCliffordTPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_CollectCliffordsPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_Collect2qBlocksPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_CollectMultiQBlocksPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_RemoveFinalResetPass,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-tket_SquashTK1Pass,Amplitude Estimation Circuit,10,all_to_all,success,,19089.0,12438.0,1094.0,1052.0
qlego-tket_SquashRzPhasedXPass,Amplitude Estimation Circuit,10,all_to_all,success,,18949.0,12408.0,1094.0,1052.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Amplitude Estimation Circuit,10,all_to_all,success,,26754.0,14998.0,1094.0,1052.0
qlego-tket_FullPeepholeOptimizePass,Amplitude Estimation Circuit,10,all_to_all,success,,867.0,350.0,90.0,48.0
qlego-tket_CliffordSimpPass,Amplitude Estimation Circuit,10,all_to_all,success,,19089.0,12438.0,1094.0,1052.0
qlego-tket_PeepholeOptimize2QPass,Amplitude Estimation Circuit,10,all_to_all,success,,867.0,350.0,90.0,48.0
qlego-tket_KAKDecompositionPass,Amplitude Estimation Circuit,10,all_to_all,success,,1057.0,390.0,90.0,48.0
qlego-tket_RemoveRedundanciesPass,Amplitude Estimation Circuit,10,all_to_all,success,,19089.0,12438.0,1094.0,1052.0
qlego-tket_RemovePhaseOpsPass,Amplitude Estimation Circuit,10,all_to_all,success,,19089.0,12438.0,1094.0,1052.0
qlego-tket_DelayMeasuresPass,Amplitude Estimation Circuit,10,all_to_all,success,,19089.0,12438.0,1094.0,1052.0
qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,10,all_to_all,success,,19089.0,12438.0,1094.0,1052.0
qlego-tket_RemoveDiscardedPass,Amplitude Estimation Circuit,10,all_to_all,success,,19089.0,12438.0,1094.0,1052.0
qlego-tket_SynthesiseTketPass,Amplitude Estimation Circuit,10,all_to_all,success,,18909.0,12403.0,1094.0,1052.0
qlego-bqskit_GroupSingleQuditGatePassPass,Amplitude Estimation Circuit,10,all_to_all,success,,20144.0,12828.0,1094.0,1052.0
qlego-bqskit_ScanningGateRemovalPassPass,Amplitude Estimation Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Amplitude Estimation Circuit,10,all_to_all,success,,566.0,278.0,90.0,48.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Amplitude Estimation Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Amplitude Estimation Circuit,10,all_to_all,success,,20144.0,12828.0,1094.0,1052.0
Baseline,Amplitude Estimation Circuit,10,all_to_all,success,,20154.0,12829.0,1094.0,1052.0
qlego-qiskit_PresetOptimizationPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,344.0,104.0,85.0,41.0
qlego-qiskit_Optimize1qGatesPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_Optimize1qGateDecompositionPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_CommutativeCancellationPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_CommutationAnalysisPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_CommutativeOptimizationPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_OptimizeCliffordsPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_OptimizeCliffordTPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_CollectCliffordsPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_Collect2qBlocksPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_CollectMultiQBlocksPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_RemoveFinalResetPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-tket_SquashTK1Pass,Quantum Phase Estimation Circuit,10,all_to_all,success,,948.0,342.0,86.0,42.0
qlego-tket_SquashRzPhasedXPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,823.0,282.0,86.0,42.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Quantum Phase Estimation Circuit,10,all_to_all,success,,993.0,352.0,86.0,42.0
